bookmaker,pre_game_key,match_label,start_time,bb_ready,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,8.5,9+,7.85,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,11.5,12+,35.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,6.5,7+,3.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,9.5,10+,12.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,3.5,4+,1.42,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,11.5,12+,20.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,5.5,6+,1.75,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,10.5,11+,11.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,8.5,9+,4.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,7.5,8+,3.2,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,6.5,7+,2.27,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,12.5,13+,35.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,9.5,10+,7.15,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Josh Nebo,4.5,5+,1.28,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,Rebounds,TR,Rebounds,Josh Nebo,5.5,,1.82,1.88,True
